valid;avgcosts;avgcosts1;avgcosts12;avgcosts2;goodorder;goodorder1;goodorder12;goodorder2;isbdcount;isbdcount1;isbdcount12;isbdcount2;matchcount;matchcount1;matchcount12;matchcount2;matchrate;matchrate1;matchrate12;matchrate2;
1.0;2.82343382712987;2.81673724341683;1.73507975636202;0.653422269307208;0.301103008055481;0.3;0.0505791235293912;0.3;23.0;2.0;5.0;3.0;8.0;1.0;2.0;1.0;0.347826086956522;0.5;0.4;0.333333333333333;
1.0;1.03314251211917;0.583963438688634;0.707028866157626;0.707028866157626;0.779813597938117;0.916061390226212;0.809415861073608;0.788913402767698;17.0;2.0;13.0;13.0;21.0;2.0;16.0;16.0;1.23529411764706;1.0;1.23076923076923;1.23076923076923;
0.0;2.38326441014412;3.5;2.38326441014412;2.38326441014412;0.409614590753931;-0.0;0.409614590753931;0.409614590753931;10.0;2.0;10.0;10.0;7.0;0.0;7.0;7.0;0.7;0.0;0.7;0.7;
1.0;2.53910295593575;2.51719199220915;2.57998452400066;2.61138078989641;0.63386061120793;0.3;0.404766001833;0.758952880136609;25.0;2.0;5.0;3.0;39.0;2.0;6.0;4.0;1.56;1.0;1.2;1.33333333333333;
1.0;2.64837381644598;2.66173031480974;2.66598024411685;2.66881353032159;0.518829490619517;0.3;0.396370953778995;0.742162784028599;18.0;2.0;4.0;2.0;14.0;2.0;5.0;3.0;0.777777777777778;1.0;1.25;1.5;
1.0;2.38139958565316;3.5;2.38139958565316;2.38139958565316;0.632347435456132;-0.0;0.632347435456132;0.632347435456132;18.0;2.0;18.0;18.0;19.0;0.0;19.0;19.0;1.05555555555556;0.0;1.05555555555556;1.05555555555556;
0.0;2.81349684381809;3.24605668206329;2.78441344412929;2.78441344412929;0.469548262425775;0.3;0.464737613028731;0.449623492845015;73.0;3.0;50.0;50.0;20.0;1.0;15.0;15.0;0.273972602739726;0.333333333333333;0.3;0.3;
0.0;2.62948263320624;3.08265483564376;2.5669498282231;2.5669498282231;0.538043319201472;0.665358808728977;0.511807044626202;0.538300618247016;36.0;3.0;22.0;22.0;35.0;3.0;17.0;17.0;0.972222222222222;1.0;0.772727272727273;0.772727272727273;
1.0;2.26420442561964;3.3908479789304;2.07871784302602;2.00965836218895;0.626479432231706;0.3;0.652233648622891;0.685658900016975;47.0;3.0;18.0;15.0;39.0;1.0;20.0;19.0;0.829787234042553;0.333333333333333;1.11111111111111;1.26666666666667;
0.0;2.69140816802044;3.5;2.69140816802044;2.69140816802044;0.409264987022749;-0.0;0.409264987022749;0.409264987022749;21.0;2.0;21.0;21.0;13.0;0.0;13.0;13.0;0.619047619047619;0.0;0.619047619047619;0.619047619047619;
1.0;1.69204412234142;2.94312255139659;1.69204412234142;1.69204412234142;0.637136048941475;0.3;0.682180295759199;0.662976221860595;20.0;2.0;17.0;17.0;12.0;2.0;12.0;12.0;0.6;1.0;0.705882352941177;0.705882352941177;
0.0;3.05404249235642;3.24761151294998;3.11380037887308;3.08703815205769;0.515096958224146;0.651563893006933;0.392106934615288;0.40109475984782;52.0;2.0;29.0;27.0;33.0;3.0;18.0;15.0;0.634615384615385;1.5;0.620689655172414;0.555555555555556;
0.0;3.06038900224681;3.5;3.15563492826309;3.15563492826309;0.467775800491506;-0.0;0.473098281557746;0.473098281557746;32.0;3.0;27.0;25.0;26.0;0.0;22.0;22.0;0.8125;0.0;0.814814814814815;0.88;
1.0;2.29785546143497;3.14338375438953;2.01433099121453;1.78852043857953;0.533083245509945;0.636767232067758;0.645801898987023;0.687802655787867;42.0;3.0;25.0;22.0;25.0;3.0;18.0;15.0;0.595238095238095;1.0;0.72;0.681818181818182;
0.0;2.88693247873455;3.21341782729113;2.88693247873455;2.88693247873455;0.578195420534982;0.625548337912707;0.578195420534982;0.567521230675152;25.0;3.0;25.0;25.0;23.0;4.0;23.0;23.0;0.92;1.33333333333333;0.92;0.92;
1.0;2.77354326677655;2.59220249989974;2.7253466727979;2.76038461303425;0.503838787687415;0.76319058537344;0.576895233075913;0.588592267744091;51.0;3.0;25.0;22.0;45.0;5.0;24.0;19.0;0.882352941176471;1.66666666666667;0.96;0.863636363636364;
0.0;3.18945773767577;3.41768219178419;3.18945773767577;3.18945773767577;0.463451620199826;0.3;0.475160579424864;0.498035028703732;33.0;3.0;32.0;32.0;30.0;1.0;30.0;30.0;0.909090909090909;0.333333333333333;0.9375;0.9375;
1.0;2.99221264660148;2.64237650335178;2.99850479057414;2.99850479057414;0.458094892478038;0.0252905579594505;0.455039833083715;0.467474293048395;48.0;3.0;31.0;31.0;25.0;2.0;17.0;17.0;0.520833333333333;0.666666666666667;0.548387096774194;0.548387096774194;
0.0;2.80924389241209;2.95839423345828;2.80924389241209;2.80924389241209;0.44722830004198;0.066825970694477;0.44722830004198;0.471413046109092;22.0;3.0;22.0;22.0;12.0;2.0;12.0;12.0;0.545454545454545;0.666666666666667;0.545454545454545;0.545454545454545;
1.0;2.03185159180341;3.06379964108536;2.03185159180341;2.03185159180341;0.670517387383187;0.0505791235293912;0.670517387383187;0.6872290082145;33.0;3.0;33.0;33.0;49.0;2.0;49.0;49.0;1.48484848484848;0.666666666666667;1.48484848484848;1.48484848484848;
1.0;2.15544006550124;2.31633696914599;2.15544006550124;2.11416544605398;0.770305268329119;0.852998663264647;0.770305268329119;0.757718126470774;13.0;3.0;13.0;11.0;17.0;4.0;17.0;15.0;1.30769230769231;1.33333333333333;1.30769230769231;1.36363636363636;
1.0;3.01000422685718;3.40625158780681;3.01000422685718;3.01000422685718;0.521031561494332;0.3;0.521031561494332;0.503659416567058;18.0;3.0;18.0;18.0;13.0;1.0;13.0;13.0;0.722222222222222;0.333333333333333;0.722222222222222;0.722222222222222;
0.0;3.28603777527462;3.28603777527462;3.5;3.5;0.655368926797466;0.655368926797466;0.3;0.3;13.0;13.0;0.0;0.0;4.0;4.0;0.0;0.0;0.307692307692308;0.307692307692308;0.0;0.0;
0.0;2.46005931023304;2.07590214651928;2.28699357537609;2.39253928980449;0.756754729483248;0.3;0.795688948700545;0.82422758105793;16.0;3.0;13.0;12.0;7.0;2.0;6.0;4.0;0.4375;0.666666666666667;0.461538461538462;0.333333333333333;
1.0;2.85828755412896;0.298772316538227;2.85828755412896;2.94654670025277;0.45534118383966;0.3;0.45534118383966;0.440164994627761;59.0;2.0;59.0;57.0;30.0;1.0;30.0;29.0;0.508474576271186;0.5;0.508474576271186;0.508771929824561;
0.0;2.77374709718927;3.5;2.72605231553044;2.72605231553044;0.630494598462859;-0.0;0.655745942110363;0.655745942110363;49.0;2.0;39.0;39.0;35.0;0.0;24.0;24.0;0.714285714285714;0.0;0.615384615384615;0.615384615384615;
1.0;2.12773638309518;1.53946999620036;2.00936342784252;2.00936342784252;0.667864075909581;0.3;0.764925038324539;0.762468261575681;42.0;2.0;26.0;25.0;48.0;2.0;38.0;38.0;1.14285714285714;1.0;1.46153846153846;1.52;
0.0;2.83013523720899;3.0093883058126;2.80298258032004;2.73679091887401;0.427680292383495;0.682399291826656;0.521178863751762;0.570034274582161;22.0;3.0;18.0;16.0;12.0;2.0;11.0;10.0;0.545454545454545;0.666666666666667;0.611111111111111;0.625;
1.0;1.71307730612828;3.5;1.50589859714161;1.50589859714161;0.635825653160691;-0.0;0.728627083892325;0.728627083892325;39.0;2.0;27.0;25.0;17.0;0.0;12.0;12.0;0.435897435897436;0.0;0.444444444444444;0.48;
1.0;2.6609140364778;2.52766793778784;2.7988008682903;3.06993379879277;0.559660147975647;0.735369620968197;0.714745946220206;0.664803088525815;38.0;2.0;5.0;3.0;47.0;3.0;6.0;3.0;1.23684210526316;1.5;1.2;1.0;
1.0;1.96242103668068;1.85681856658829;1.96242103668068;1.85485732576573;0.738887943394502;0.884626717503187;0.738887943394502;0.795309519126536;11.0;2.0;11.0;11.0;20.0;4.0;20.0;18.0;1.81818181818182;2.0;1.81818181818182;1.63636363636364;
1.0;1.91491905209571;0.292930525584721;1.70609259591327;1.75656266985358;0.708705307559926;0.3;0.782875445155784;0.776037150102062;72.0;3.0;42.0;39.0;39.0;1.0;29.0;28.0;0.541666666666667;0.333333333333333;0.69047619047619;0.717948717948718;
1.0;2.50758111999663;1.32376054484519;2.28631307089689;2.28631307089689;0.579879193539292;0.3;0.700690594989752;0.684954518398689;38.0;3.0;16.0;16.0;37.0;2.0;17.0;17.0;0.973684210526316;0.666666666666667;1.0625;1.0625;
0.0;2.94592660737195;2.33428093807134;2.86907430795585;3.40386767784035;0.574421550863467;0.3;0.700528526614012;0.3;30.0;2.0;5.0;3.0;20.0;2.0;4.0;2.0;0.666666666666667;1.0;0.8;0.666666666666667;
1.0;1.59296296735604;1.76814895040471;1.51870649871632;1.51870649871632;0.703967045823522;0.864482413700918;0.737198894446541;0.723758534877206;23.0;2.0;19.0;19.0;25.0;3.0;24.0;24.0;1.08695652173913;1.5;1.26315789473684;1.26315789473684;
1.0;2.68021822947332;3.5;2.68021822947332;2.68021822947332;0.625705387908632;0.3;0.625705387908632;0.625705387908632;9.0;0.0;9.0;9.0;11.0;0.0;11.0;11.0;1.22222222222222;0.0;1.22222222222222;1.22222222222222;
0.0;2.61319588641414;3.5;2.6870448973578;2.6870448973578;0.590097779704119;-0.0;0.580271066825471;0.580271066825471;47.0;2.0;32.0;30.0;23.0;0.0;17.0;17.0;0.48936170212766;0.0;0.53125;0.566666666666667;
0.0;2.8103915675646;2.9805750726124;2.8103915675646;2.8103915675646;0.578798351377353;0.3;0.578798351377353;0.571727629216794;40.0;2.0;40.0;40.0;45.0;1.0;45.0;45.0;1.125;0.5;1.125;1.125;
0.0;2.91274578996652;3.5;2.92385377963235;2.92385377963235;0.543095540019892;-0.0;0.499015688888208;0.499015688888208;119.0;2.0;66.0;64.0;34.0;0.0;18.0;18.0;0.285714285714286;0.0;0.272727272727273;0.28125;
1.0;2.11086797416072;3.31130741377792;2.11086797416072;2.04417689418199;0.414770780606076;0.3;0.437496901568739;0.466010050097529;37.0;2.0;33.0;31.0;19.0;1.0;19.0;18.0;0.513513513513513;0.5;0.575757575757576;0.580645161290323;
0.0;2.8492812138747;2.73489337792874;2.8492812138747;2.88741049252335;0.43063272526133;0.3;0.43063272526133;0.362855797969635;12.0;2.0;12.0;10.0;8.0;2.0;8.0;6.0;0.666666666666667;1.0;0.666666666666667;0.6;
1.0;2.39029770240224;3.18810398680379;2.39029770240224;2.39029770240224;0.688862414579565;0.066825970694477;0.688862414579565;0.721832087765966;27.0;3.0;27.0;27.0;27.0;2.0;27.0;27.0;1.0;0.666666666666667;1.0;1.0;
1.0;2.01733613280219;2.37461051308485;1.76908543230695;1.74872030939697;0.712688480413378;0.816145050491326;0.760406025589163;0.754235816565604;55.0;3.0;35.0;33.0;65.0;5.0;48.0;45.0;1.18181818181818;1.66666666666667;1.37142857142857;1.36363636363636;
1.0;2.36821663844975;1.84722119657687;1.93425023661313;3.32671487719327;0.611456588956675;0.848374055172956;0.826469234969691;0.3;49.0;15.0;18.0;3.0;29.0;16.0;17.0;1.0;0.591836734693878;1.06666666666667;0.944444444444444;0.333333333333333;
1.0;2.29186412143158;1.11221712129364;2.21156689932098;2.13474844367673;0.633283288699589;0.884048498524147;0.701176604176432;0.679052011223125;28.0;3.0;24.0;24.0;33.0;5.0;28.0;26.0;1.17857142857143;1.66666666666667;1.16666666666667;1.08333333333333;
1.0;2.22090519837251;1.11744625082221;2.09312578814699;1.98077703113134;0.714267833696243;0.3;0.822174810863204;0.798364099445664;13.0;2.0;11.0;11.0;11.0;2.0;10.0;9.0;0.846153846153846;1.0;0.909090909090909;0.818181818181818;
0.0;3.11713237986589;3.11087151214529;3.12603033061207;3.12682816316296;0.407335285745443;0.3;0.396597738181062;0.378992355049327;43.0;3.0;39.0;36.0;22.0;1.0;20.0;19.0;0.511627906976744;0.333333333333333;0.512820512820513;0.527777777777778;
1.0;2.08486523319837;1.26799921530859;2.09128238163044;1.85569011321762;0.617045357962361;0.940430589333306;0.645760610468528;0.573432597052481;26.0;2.0;21.0;21.0;14.0;3.0;13.0;11.0;0.538461538461538;1.5;0.619047619047619;0.523809523809524;
1.0;1.43327085757952;0.844776192609948;1.3255522122752;1.3255522122752;0.788170348123338;0.931808428926298;0.829748254379275;0.814532183074272;28.0;3.0;20.0;20.0;28.0;3.0;24.0;24.0;1.0;1.0;1.2;1.2;
0.0;2.7513244385021;2.76302997580864;2.7513244385021;2.64597460274319;0.637951916121134;0.668854855704047;0.637951916121134;0.746657590952691;30.0;25.0;30.0;5.0;30.0;27.0;30.0;3.0;1.0;1.08;1.0;0.6;
0.0;3.24118454645606;3.5;3.21102142662614;3.21102142662614;0.410090396112127;-0.0;0.370872429448175;0.370872429448175;35.0;3.0;27.0;25.0;7.0;0.0;6.0;6.0;0.2;0.0;0.222222222222222;0.24;
1.0;1.91231679503804;1.77351371605137;1.91231679503804;1.75279012882864;0.835101203580048;0.890430162974314;0.835101203580048;0.828035349518456;14.0;3.0;14.0;14.0;25.0;6.0;25.0;22.0;1.78571428571429;2.0;1.78571428571429;1.57142857142857;
1.0;1.90100311532828;1.97640087900986;1.90100311532828;1.88843682138135;0.745006337278731;0.789588861482087;0.745006337278731;0.734977818612064;19.0;2.0;19.0;17.0;21.0;3.0;21.0;18.0;1.10526315789474;1.5;1.10526315789474;1.05882352941176;
1.0;2.71497438554916;2.66349714686772;2.5805485654909;2.51727759525069;0.595598626600266;0.0405460431263727;0.565655962818665;0.582553273660075;53.0;3.0;27.0;27.0;47.0;3.0;27.0;25.0;0.886792452830189;1.0;1.0;0.925925925925926;
1.0;1.38590468443204;1.34462646744181;1.34462646744181;3.5;0.838276604936406;0.856206099323084;0.856206099323084;-0.0;68.0;54.0;56.0;2.0;65.0;59.0;59.0;0.0;0.955882352941177;1.09259259259259;1.05357142857143;0.0;
0.0;2.98020408552931;3.5;3.03179836355407;3.03179836355407;0.402832874383808;-0.0;0.460500576771797;0.460500576771797;55.0;2.0;37.0;35.0;15.0;0.0;4.0;4.0;0.272727272727273;0.0;0.108108108108108;0.114285714285714;
1.0;1.93764784657726;1.1819474188477;1.8445954167682;1.89931256483324;0.74324457481415;0.887903860033463;0.790066725691657;0.786361982321232;52.0;2.0;31.0;30.0;66.0;3.0;45.0;43.0;1.26923076923077;1.5;1.45161290322581;1.43333333333333;
0.0;2.63149543244434;2.85268635648032;2.90570714787044;2.91012554715295;0.53536727817291;0.68890564101799;0.516107303991958;0.498524289556396;49.0;3.0;36.0;34.0;57.0;3.0;39.0;36.0;1.16326530612245;1.0;1.08333333333333;1.05882352941176;
1.0;2.577483152986;3.43735205404344;2.51610059054986;2.51610059054986;0.593342892780334;0.3;0.584081209739459;0.609486070987557;53.0;2.0;35.0;35.0;44.0;1.0;34.0;34.0;0.830188679245283;0.5;0.971428571428571;0.971428571428571;
0.0;2.90276346720097;2.4938171727208;2.90276346720097;2.93547917075939;0.433509613484813;0.0966050871287886;0.433509613484813;0.474897152846363;40.0;3.0;35.0;32.0;27.0;2.0;27.0;25.0;0.675;0.666666666666667;0.771428571428571;0.78125;
1.0;2.15357164988318;3.5;2.15357164988318;2.15357164988318;0.754128390356571;-0.0;0.754128390356571;0.754128390356571;18.0;3.0;18.0;18.0;18.0;0.0;18.0;18.0;1.0;0.0;1.0;1.0;
1.0;1.40300496842279;2.66621847663422;1.09811987101316;1.09811987101316;0.779955151042743;0.3;0.837531088800821;0.834124696273713;19.0;2.0;15.0;15.0;21.0;2.0;18.0;18.0;1.10526315789474;1.0;1.2;1.2;
0.0;2.68430431932449;2.9998187786669;2.9998187786669;2.9998187786669;0.487791499425024;0.3;0.679653757248211;0.3;22.0;4.0;14.0;14.0;5.0;2.0;2.0;2.0;0.227272727272727;0.5;0.142857142857143;0.142857142857143;
1.0;1.94996974322607;2.34361343608719;1.73434189057184;0.515798799541148;0.661922806704377;0.3;0.0405460431263727;0.3;17.0;2.0;5.0;3.0;20.0;2.0;3.0;1.0;1.17647058823529;1.0;0.6;0.333333333333333;
0.0;3.1238066264052;3.5;3.1238066264052;3.1238066264052;0.661741821100121;-0.0;0.669521247832575;0.669521247832575;22.0;2.0;18.0;16.0;3.0;0.0;3.0;3.0;0.136363636363636;0.0;0.166666666666667;0.1875;
0.0;2.50518170087572;2.50518170087572;3.5;3.5;0.466397795200192;0.466397795200192;0.3;0.3;12.0;12.0;0.0;0.0;5.0;5.0;0.0;0.0;0.416666666666667;0.416666666666667;0.0;0.0;
0.0;2.92484569397776;2.90767758444155;2.90767758444155;3.5;0.611245517204621;0.3;0.3;-0.0;52.0;2.0;5.0;3.0;47.0;2.0;2.0;0.0;0.903846153846154;1.0;0.4;0.0;
1.0;2.63928190412447;1.94881322512857;2.4209092231063;2.48835150853169;0.659299162422827;0.845883707778787;0.661816533944468;0.640219387793593;47.0;2.0;29.0;27.0;68.0;4.0;32.0;28.0;1.4468085106383;2.0;1.10344827586207;1.03703703703704;
1.0;2.62436018237777;2.51822584273634;2.62436018237777;2.59139439674724;0.64024846273155;0.765366771965955;0.64024846273155;0.6322441312133;38.0;2.0;37.0;37.0;47.0;4.0;47.0;44.0;1.23684210526316;2.0;1.27027027027027;1.18918918918919;
1.0;2.11004813261458;1.66575150624456;2.11004813261458;2.01185428246549;0.8719169896426;0.901894515670283;0.8719169896426;0.755046838223494;9.0;2.0;9.0;9.0;17.0;4.0;17.0;14.0;1.88888888888889;2.0;1.88888888888889;1.55555555555556;
0.0;2.70884492777085;2.58272132204772;2.61410541153531;2.68315040840801;0.526226077715854;0.497919828950841;0.495301044278228;0.655399716665048;33.0;23.0;28.0;5.0;19.0;11.0;16.0;5.0;0.575757575757576;0.478260869565217;0.571428571428571;1.0;
0.0;2.12597327377179;2.10137319116812;2.06106370589327;2.0530018088383;0.496653122559257;0.3;0.673403409846485;0.663269786334875;47.0;4.0;24.0;21.0;12.0;1.0;6.0;5.0;0.25531914893617;0.25;0.25;0.238095238095238;
0.0;3.03903938419253;2.78011127085649;3.05792270825928;3.07254436285943;0.498300060298526;0.3;0.478412901181503;0.508054834682551;80.0;2.0;47.0;45.0;36.0;1.0;20.0;19.0;0.45;0.5;0.425531914893617;0.422222222222222;
1.0;2.94937605176625;3.03672813060609;2.94937605176625;2.92172059470997;0.611565618145709;0.3;0.611565618145709;0.602611576261462;13.0;4.0;13.0;13.0;14.0;2.0;14.0;13.0;1.07692307692308;0.5;1.07692307692308;1.0;
0.0;2.87897631426263;3.5;2.87897631426263;2.87897631426263;0.641022214031154;-0.0;0.641022214031154;0.641022214031154;12.0;3.0;12.0;9.0;3.0;0.0;3.0;3.0;0.25;0.0;0.25;0.333333333333333;
0.0;2.55327680979557;2.33520455232942;2.489022408608;2.95047597744371;0.651929601023702;0.753519574186019;0.737842928998674;0.3;24.0;12.0;15.0;3.0;12.0;6.0;8.0;2.0;0.5;0.5;0.533333333333333;0.666666666666667;
0.0;2.71218604182103;3.5;2.69991919083384;2.69991919083384;0.545000338843942;-0.0;0.578531586441771;0.578531586441771;50.0;2.0;45.0;43.0;28.0;0.0;26.0;26.0;0.56;0.0;0.577777777777778;0.604651162790698;
1.0;2.26956407010518;2.55221043398239;2.26956407010518;2.17832571917131;0.763139614530505;0.851837263037137;0.763139614530505;0.85466219558166;8.0;2.0;8.0;8.0;14.0;4.0;14.0;13.0;1.75;2.0;1.75;1.625;
0.0;2.67820540390561;3.4039838521826;2.67820540390561;2.67820540390561;0.606429575203934;0.3;0.606429575203934;0.594145279613769;31.0;3.0;31.0;31.0;20.0;1.0;20.0;20.0;0.645161290322581;0.333333333333333;0.645161290322581;0.645161290322581;
1.0;2.58323803148975;2.69479231341177;2.62420666541682;2.62420666541682;0.731284362287099;0.3;0.730864165849258;0.732331231033009;24.0;4.0;18.0;16.0;25.0;2.0;23.0;23.0;1.04166666666667;0.5;1.27777777777778;1.4375;
1.0;2.8295839191497;3.36804269351387;3.38731530051687;3.39695160401837;0.59093641987065;0.3;0.639239247281354;0.3;13.0;2.0;5.0;3.0;11.0;1.0;3.0;2.0;0.846153846153846;0.5;0.6;0.666666666666667;
1.0;2.86965330566618;2.7659340004023;2.77821549837243;2.98086021487959;0.591238129828497;0.616064981300666;0.592129554554122;0.688939957797538;56.0;33.0;36.0;3.0;50.0;33.0;35.0;2.0;0.892857142857143;1.0;0.972222222222222;0.666666666666667;
0.0;3.06485559239349;3.16614857993835;3.16614857993835;3.5;0.358668622151474;0.650511273608471;0.650511273608471;-0.0;8.0;2.0;4.0;2.0;4.0;3.0;3.0;0.0;0.5;1.5;0.75;0.0;
1.0;2.53108165369579;3.01206469482608;2.54500183443127;2.07793897403647;0.668333813419117;0.3;0.818507717682921;0.3;21.0;2.0;4.0;2.0;14.0;2.0;4.0;2.0;0.666666666666667;1.0;1.0;1.0;
1.0;1.8850718763493;1.18175941221783;1.8850718763493;1.8366602103733;0.801940280496155;0.3;0.801940280496155;0.754784191926816;28.0;2.0;28.0;28.0;28.0;2.0;28.0;27.0;1.0;1.0;1.0;0.964285714285714;
0.0;3.01391594319011;3.05473794190247;3.02690760122286;3.02690760122286;0.49416432997959;0.683150430939387;0.484608128469537;0.436275374832867;14.0;3.0;12.0;12.0;16.0;3.0;13.0;13.0;1.14285714285714;1.0;1.08333333333333;1.08333333333333;
1.0;2.48079208092454;2.42250854956094;2.48079208092454;2.48079208092454;0.702556232650782;0.767661999401094;0.702556232650782;0.689838225834543;20.0;3.0;20.0;20.0;14.0;4.0;14.0;14.0;0.7;1.33333333333333;0.7;0.7;
0.0;2.89715204918224;3.46491522049326;2.89715204918224;2.89715204918224;0.489025100052668;0.3;0.525983618539153;0.487419332760182;15.0;3.0;12.0;12.0;5.0;1.0;5.0;5.0;0.333333333333333;0.333333333333333;0.416666666666667;0.416666666666667;
1.0;2.12787554586191;3.12527667049914;2.12787554586191;2.12787554586191;0.686577766329043;0.3;0.686577766329043;0.70522901969085;44.0;2.0;42.0;42.0;59.0;1.0;59.0;59.0;1.34090909090909;0.5;1.4047619047619;1.4047619047619;
1.0;1.94784292800505;1.97279904058426;1.94784292800505;1.93952422381197;0.74051426990045;0.3;0.74051426990045;0.710659781914974;23.0;2.0;23.0;21.0;8.0;2.0;8.0;6.0;0.347826086956522;1.0;0.347826086956522;0.285714285714286;
0.0;2.62170311087203;2.58328057593812;2.62170311087203;2.62170311087203;0.557283285277792;0.3;0.557283285277792;0.548888482066691;34.0;3.0;33.0;33.0;28.0;1.0;28.0;28.0;0.823529411764706;0.333333333333333;0.848484848484849;0.848484848484849;
0.0;2.84645887086293;3.5;2.78905605095087;2.78905605095087;0.492327609311441;-0.0;0.542910844922645;0.542910844922645;22.0;2.0;14.0;13.0;9.0;0.0;6.0;6.0;0.409090909090909;0.0;0.428571428571429;0.461538461538462;
0.0;2.83552604556252;2.79350697717389;3.15257965276324;3.33211599055792;0.384008121319443;0.3;0.0587025471119341;0.0505791235293912;35.0;2.0;4.0;2.0;19.0;1.0;3.0;2.0;0.542857142857143;0.5;0.75;1.0;
0.0;2.85053380318521;3.11099027422338;2.99701234301143;2.1991668245278;0.460991185707696;0.314153493318197;0.292044564482585;0.3;38.0;24.0;29.0;5.0;14.0;7.0;8.0;1.0;0.368421052631579;0.291666666666667;0.275862068965517;0.2;
1.0;1.66085942605267;1.23311293364173;1.66085942605267;1.61314453458544;0.830183807342107;0.3;0.830183807342107;0.824649459958376;16.0;2.0;16.0;15.0;26.0;2.0;26.0;25.0;1.625;1.0;1.625;1.66666666666667;
1.0;1.0124657009601;0.58631758003659;1.0124657009601;1.0124657009601;0.639674709595204;0.3;0.639674709595204;0.575254701689828;7.0;2.0;7.0;6.0;9.0;2.0;9.0;9.0;1.28571428571429;1.0;1.28571428571429;1.5;
1.0;2.49210696635378;3.24981790101806;2.21270077126729;1.6941422063919;0.627547038954301;0.3;0.0505791235293912;0.3;28.0;2.0;5.0;3.0;21.0;1.0;3.0;2.0;0.75;0.5;0.6;0.666666666666667;
